brand,cleaned_model,productionyear,count,rounded Count,%,Status,Error,L.B,U.B
Moto Guzzi,850,,4,0,0.00%,Nearly Unique,5,0,5
Moto Guzzi,1000,,6,5,0.00%,Nearly Unique,5,0,10
Moto Guzzi,750 NTX,,2,0,0.00%,Nearly Unique,5,0,5
Moto Guzzi,California,,5,5,0.00%,Nearly Unique,5,0,10
Moto Guzzi,Florida,,3,0,0.00%,Nearly Unique,5,0,5
Moto Guzzi,Moto,,1,0,0.00%,Unique,5,0,5
Moto Guzzi,Safari,,1,0,0.00%,Unique,5,0,5
Moto Guzzi,V9,,1,0,0.00%,Unique,5,0,5
Nash,Rambler,,1,0,0.00%,Unique,5,0,5
Nissan,1.2,,1,0,0.00%,Unique,5,0,5
Nissan,1.3,,4,0,0.00%,Nearly Unique,5,0,5
Nissan,1.4,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,1.5,,6,5,0.00%,Nearly Unique,5,0,10
Nissan,1.6,,21,20,0.00%,Extremely Rare,5,15,25
Nissan,1.8,,9,5,0.00%,Nearly Unique,5,0,10
Nissan,2,,1,0,0.00%,Unique,5,0,5
Nissan,2.4,,9,5,0.00%,Nearly Unique,5,0,10
Nissan,22,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,30,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,79,,1,0,0.00%,Unique,5,0,5
Nissan,100,,11,10,0.00%,Nearly Unique,5,5,15
Nissan,108,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,110,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,120,,11,10,0.00%,Nearly Unique,5,5,15
Nissan,127,,1,0,0.00%,Unique,5,0,5
Nissan,130,,1,0,0.00%,Unique,5,0,5
Nissan,132,,6,5,0.00%,Nearly Unique,5,0,10
Nissan,180,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,200,,121,120,0.01%,Very Rare,25,95,145
Nissan,210,,42,40,0.00%,Very Rare,5,35,45
Nissan,214,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,220,,33,30,0.00%,Extremely Rare,5,25,35
Nissan,225,,1,0,0.00%,Unique,5,0,5
Nissan,240,,6,5,0.00%,Nearly Unique,5,0,10
Nissan,260,,1,0,0.00%,Unique,5,0,5
Nissan,265,,1,0,0.00%,Unique,5,0,5
Nissan,275,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,340,,114,110,0.01%,Very Rare,25,85,135
Nissan,440,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,444,,6,5,0.00%,Nearly Unique,5,0,10
Nissan,641,,5,5,0.00%,Nearly Unique,5,0,10
Nissan,652,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,655,,10,10,0.00%,Nearly Unique,5,5,15
Nissan,720,,77,75,0.00%,Very Rare,5,70,80
Nissan,1000,,7,5,0.00%,Nearly Unique,5,0,10
Nissan,1200,,95,95,0.01%,Very Rare,5,90,100
Nissan,1300,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,1320,,1,0,0.00%,Unique,5,0,5
Nissan,1500,,7,5,0.00%,Nearly Unique,5,0,10
Nissan,1600,,21,20,0.00%,Extremely Rare,5,15,25
Nissan,2140,,5,5,0.00%,Nearly Unique,5,0,10
Nissan,2175,,1,0,0.00%,Unique,5,0,5
Nissan,2240,,5,5,0.00%,Nearly Unique,5,0,10
Nissan,2340,,7,5,0.00%,Nearly Unique,5,0,10
Nissan,4140,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,6160,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,6578,,1,0,0.00%,Unique,5,0,5
Nissan,100 NX,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,140J,,103,100,0.01%,Very Rare,25,75,125
Nissan,140Y,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,160J,,43,40,0.00%,Very Rare,5,35,45
Nissan,180 A,,4,0,0.00%,Nearly Unique,5,0,5
Nissan,180 B,,15,15,0.00%,Nearly Unique,5,10,20
Nissan,180B,,169,165,0.01%,Very Rare,25,140,190
Nissan,200SX,,406,405,0.03%,Rare,25,380,430
Nissan,240K,,83,80,0.01%,Very Rare,5,75,85
Nissan,240SX,,168,165,0.01%,Very Rare,25,140,190
Nissan,240Z,,133,130,0.01%,Very Rare,25,105,155
Nissan,24U,,1,0,0.00%,Unique,5,0,5
Nissan,280C,,7,5,0.00%,Nearly Unique,5,0,10
Nissan,280ZX,,15,15,0.00%,Nearly Unique,5,10,20
Nissan,300ZX,,44,40,0.00%,Very Rare,5,35,45
Nissan,300ZX ,,8,5,0.00%,Nearly Unique,5,0,10
Nissan,350Z ,,1,0,0.00%,Unique,5,0,5
Nissan,4T100 4F,,1,0,0.00%,Unique,5,0,5
Nissan,6ND,,8,5,0.00%,Nearly Unique,5,0,10
Nissan,AD,,61,60,0.00%,Very Rare,5,55,65
Nissan,ALC,,1,0,0.00%,Unique,5,0,5
Nissan,Almera,,623,620,0.04%,Very Scarce,25,595,645
Nissan,Almera ,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,Altima,,169,165,0.01%,Very Rare,25,140,190
Nissan,Atlas,,114,110,0.01%,Very Rare,25,85,135
Nissan,Atleon,,1,0,0.00%,Unique,5,0,5
Nissan,Axxess,,6,5,0.00%,Nearly Unique,5,0,10
Nissan,Base,,4,0,0.00%,Nearly Unique,5,0,5
Nissan,Blazer,,9,5,0.00%,Nearly Unique,5,0,10
Nissan,Bluebird,,13698,136095,0.83%,Common,100,135995,136195
Nissan,Cabstar,,1015,1010,0.06%,Scarce,25,985,1035
Nissan,Caliper,,6,5,0.00%,Nearly Unique,5,0,10
Nissan,Capel ,,10,10,0.00%,Nearly Unique,5,5,15
Nissan,Caravan ,,14,10,0.00%,Nearly Unique,5,5,15
Nissan,Castar,,46,45,0.00%,Very Rare,5,40,50
Nissan,Cedric,,788,785,0.05%,Very Scarce,25,760,810
Nissan,Cedric,,67,65,0.00%,Very Rare,5,60,70
Nissan,Cefiro,,399,395,0.03%,Rare,25,370,420
Nissan,CG,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,CH,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,Cherry,,151,150,0.01%,Very Rare,25,125,175
Nissan,CHG,,6,5,0.00%,Nearly Unique,5,0,10
Nissan,Civilian,,1856,1850,0.12%,Scarce,25,1825,1875
Nissan,Classic,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,CLG,,1,0,0.00%,Unique,5,0,5
Nissan,Clipper,,127,125,0.01%,Very Rare,25,100,150
Nissan,CMA,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,CMC,,1,0,0.00%,Unique,5,0,5
Nissan,CMF,,226,225,0.01%,Very Rare,25,200,250
Nissan,Coaster,,34,30,0.00%,Extremely Rare,5,25,35
Nissan,Cobal,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,Condor,,62,60,0.00%,Very Rare,5,55,65
Nissan,Corando,,1,0,0.00%,Unique,5,0,5
Nissan,Damper,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,Datsun,,1064,1060,0.07%,Scarce,25,1035,1085
Nissan,Datsun,,15,15,0.00%,Nearly Unique,5,10,20
Nissan,DHH,,1,0,0.00%,Unique,5,0,5
Nissan,Diesel ,,20,20,0.00%,Extremely Rare,5,15,25
Nissan,DL,,1,0,0.00%,Unique,5,0,5
Nissan,DLC,,16,15,0.00%,Nearly Unique,5,10,20
Nissan,DLE,,1,0,0.00%,Unique,5,0,5
Nissan,DN,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,DNLH,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,Double Cabine,,50,50,0.00%,Very Rare,5,45,55
Nissan,DUH 40,,15,15,0.00%,Nearly Unique,5,10,20
Nissan,DUHL 40,,4,0,0.00%,Nearly Unique,5,0,5
Nissan,E,,65,65,0.00%,Very Rare,5,60,70
Nissan,EX,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,F,,23,20,0.00%,Extremely Rare,5,15,25
Nissan,FAW,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,FBD 21,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,FD 21,,34,30,0.00%,Extremely Rare,5,25,35
Nissan,FDCI,,1,0,0.00%,Unique,5,0,5
Nissan,FE,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,Figaro,,17,15,0.00%,Nearly Unique,5,10,20
Nissan,Frontier,,932,930,0.06%,Very Scarce,25,905,955
Nissan,G,,19,15,0.00%,Nearly Unique,5,10,20
Nissan,Gazelle,,63,60,0.00%,Very Rare,5,55,65
Nissan,GD,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,GE,,8,5,0.00%,Nearly Unique,5,0,10
Nissan,GF,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,GH,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,GHLCE,,4,0,0.00%,Nearly Unique,5,0,5
Nissan,GKPLE,,5,5,0.00%,Nearly Unique,5,0,10
Nissan,GL,,6,5,0.00%,Nearly Unique,5,0,10
Nissan,GL 60,,1,0,0.00%,Unique,5,0,5
Nissan,Gloria,,82,80,0.01%,Very Rare,5,75,85
Nissan,GM,,1,0,0.00%,Unique,5,0,5
Nissan,GMF,,1,0,0.00%,Unique,5,0,5
Nissan,GNL,,22,20,0.00%,Extremely Rare,5,15,25
Nissan,HI,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,HL,,18,15,0.00%,Nearly Unique,5,10,20
Nissan,HLE,,1,0,0.00%,Unique,5,0,5
Nissan,HLG,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,Homer,,75,75,0.00%,Very Rare,5,70,80
Nissan,Homy,,398,395,0.03%,Rare,25,370,420
Nissan,HPLE,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,HYH,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,Infiniti,,478,475,0.03%,Rare,25,450,500
Nissan,Jeep,,16,15,0.00%,Nearly Unique,5,10,20
Nissan,JN,,102,100,0.01%,Very Rare,25,75,125
Nissan,JN GN,,1,0,0.00%,Unique,5,0,5
Nissan,Junior,,805,805,0.05%,Very Scarce,25,780,830
Nissan,KGD,,1,0,0.00%,Unique,5,0,5
Nissan,KHC,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,KHGC,,1,0,0.00%,Unique,5,0,5
Nissan,King Cab,,1150,1150,0.08%,Scarce,25,1125,1175
Nissan,KL 16 E,,1,0,0.00%,Unique,5,0,5
Nissan,Kombi,,1,0,0.00%,Unique,5,0,5
Nissan,KPLE 20,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,Kubistar,,1,0,0.00%,Unique,5,0,5
Nissan,KUH 40,,1,0,0.00%,Unique,5,0,5
Nissan,Largo,,3761,3760,0.24%,Uncommon,25,3735,3785
Nissan,Laurel,,2824,2820,0.18%,Scarce,25,2795,2845
Nissan,Laurel C35,,894,890,0.06%,Very Scarce,25,865,915
Nissan,LB,,5,5,0.00%,Nearly Unique,5,0,10
Nissan,LCB,,1,0,0.00%,Unique,5,0,5
Nissan,LCH,,1,0,0.00%,Unique,5,0,5
Nissan,LE,,23,20,0.00%,Extremely Rare,5,15,25
Nissan,LF,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,LG,,13,10,0.00%,Nearly Unique,5,5,15
Nissan,LGE,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,LH,,21,20,0.00%,Extremely Rare,5,15,25
Nissan,LHF,,1,0,0.00%,Unique,5,0,5
Nissan,LHT,,7,5,0.00%,Nearly Unique,5,0,10
Nissan,LI,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,Liberta Villa,,42,40,0.00%,Very Rare,5,35,45
Nissan,Liberty,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,LNT,,7,5,0.00%,Nearly Unique,5,0,10
Nissan,LT,,1,0,0.00%,Unique,5,0,5
Nissan,March,,96,95,0.01%,Very Rare,5,90,100
Nissan,Maxima,,1101,1100,0.07%,Scarce,25,1075,1125
Nissan,MG,,5,5,0.00%,Nearly Unique,5,0,10
Nissan,MGY,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,Micra,,617,615,0.04%,Very Scarce,25,590,640
Nissan,Micra,,13,10,0.00%,Nearly Unique,5,5,15
Nissan,Micra,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,Microbus,,1,0,0.00%,Unique,5,0,5
Nissan,Miler,,25,25,0.00%,Extremely Rare,5,20,30
Nissan,Mini,,16,15,0.00%,Nearly Unique,5,10,20
Nissan,MKB,,39,35,0.00%,Extremely Rare,5,30,40
Nissan,MLG,,1,0,0.00%,Unique,5,0,5
Nissan,Murano,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,Navara,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,NCN 40,,1,0,0.00%,Unique,5,0,5
Nissan,ND,,10,10,0.00%,Nearly Unique,5,5,15
Nissan,NGH,,4,0,0.00%,Nearly Unique,5,0,5
Nissan,NGW,,4,0,0.00%,Nearly Unique,5,0,5
Nissan,NK,,1,0,0.00%,Unique,5,0,5
Nissan,NLG,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,NLGW,,6,5,0.00%,Nearly Unique,5,0,10
Nissan,NLW,,1,0,0.00%,Unique,5,0,5
Nissan,NMD,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,NP,,1,0,0.00%,Unique,5,0,5
Nissan,NV Van,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,NW,,4,0,0.00%,Nearly Unique,5,0,5
Nissan,Pao,,45,45,0.00%,Very Rare,5,40,50
Nissan,Pathfinder,,10783,10780,0.70%,Common,100,10680,10880
Nissan,Patrol,,1275,1270,0.08%,Scarce,25,1245,1295
Nissan,PGE,,1,0,0.00%,Unique,5,0,5
Nissan,PGF,,8,5,0.00%,Nearly Unique,5,0,10
Nissan,PGF,,5,5,0.00%,Nearly Unique,5,0,10
Nissan,PLE,,17,15,0.00%,Nearly Unique,5,10,20
Nissan,PLF,,89,85,0.01%,Very Rare,5,80,90
Nissan,PLG,,29,25,0.00%,Extremely Rare,5,20,30
Nissan,PLG,,1,0,0.00%,Unique,5,0,5
Nissan,PLGE,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,PLGE 23,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,PLGF,,13,10,0.00%,Nearly Unique,5,5,15
Nissan,PLT,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,Prairie,,116,115,0.01%,Very Rare,25,90,140
Nissan,Presage ,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,Primera,,1342,1340,0.08%,Scarce,25,1315,1365
Nissan,Pulsar,,421,420,0.03%,Rare,25,395,445
Nissan,Pulsar,,20,20,0.00%,Extremely Rare,5,15,25
Nissan,Pulsar NX,,61,60,0.00%,Very Rare,5,55,65
Nissan,PV,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,Quest,,48,45,0.00%,Very Rare,5,40,50
Nissan,Sentra,,275,275,0.02%,Rare,25,250,300
Nissan,Serena,,678,675,0.04%,Very Scarce,25,650,700
Nissan,Silver,,5,5,0.00%,Nearly Unique,5,0,10
Nissan,Silvia,,79,75,0.01%,Very Rare,5,70,80
Nissan,Skyline,,211,210,0.01%,Very Rare,25,185,235
Nissan,SLX,,16,15,0.00%,Nearly Unique,5,10,20
Nissan,Standard,,37,35,0.00%,Extremely Rare,5,30,40
Nissan,Stanza,,3112,3110,0.20%,Scarce,25,3085,3135
Nissan,Stout,,4,0,0.00%,Nearly Unique,5,0,5
Nissan,Sunny,,15344,15340,0.96%,Common,100,15240,15440
Nissan,SX,,5,5,0.00%,Nearly Unique,5,0,10
Nissan,T,,9,5,0.00%,Nearly Unique,5,0,10
Nissan,Terrano,,696,695,0.04%,Very Scarce,25,670,720
Nissan,Tiida,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,Trade,,108,105,0.01%,Very Rare,25,80,130
Nissan,Trader,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,U,,8,5,0.00%,Nearly Unique,5,0,10
Nissan,Urban ,,15,15,0.00%,Nearly Unique,5,10,20
Nissan,Urvan,,1023,1020,0.06%,Scarce,25,995,1045
Nissan,UW 40,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,UYH 40,,2,0,0.00%,Nearly Unique,5,0,5
Nissan,Vanette,,634,630,0.04%,Very Scarce,25,605,655
Nissan,Violet,,66,65,0.00%,Very Rare,5,60,70
Nissan,Wagon,,22,20,0.00%,Extremely Rare,5,15,25
Nissan,Xterra,,57,55,0.00%,Very Rare,5,50,60
Nissan,Xterra ,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,X-Trail,,3,0,0.00%,Nearly Unique,5,0,5
Nissan,Y,,7,5,0.00%,Nearly Unique,5,0,10
Nissan,YH,,8,5,0.00%,Nearly Unique,5,0,10
Nissan,,,684,680,0.04%,Very Scarce,25,655,705
Oldsmobile,85,,64,60,0.00%,Very Rare,5,55,65
Oldsmobile,88,,182,180,0.01%,Very Rare,25,155,205
Oldsmobile,98,,452,450,0.03%,Rare,25,425,475
Oldsmobile,442,,63,60,0.00%,Very Rare,5,55,65
Oldsmobile,88 Delta,,722,720,0.05%,Very Scarce,25,695,745
Oldsmobile,88 Delta Brougham,,3,0,0.00%,Nearly Unique,5,0,5
Oldsmobile,88 Delta Royale,,75,75,0.00%,Very Rare,5,70,80
Oldsmobile,88 Dynamic,,2,0,0.00%,Nearly Unique,5,0,5
Oldsmobile,88 Regency,,4,0,0.00%,Nearly Unique,5,0,5
Oldsmobile,88 Royale,,134,130,0.01%,Very Rare,25,105,155
Oldsmobile,88 Royale Brougham,,25,25,0.00%,Extremely Rare,5,20,30
Oldsmobile,98 Delta Regency,,3,0,0.00%,Nearly Unique,5,0,5
Oldsmobile,98 Regency,,264,260,0.02%,Rare,25,235,285
Oldsmobile,98 Regency Brougham,,8,5,0.00%,Nearly Unique,5,0,10
Oldsmobile,98 Royale,,5,5,0.00%,Nearly Unique,5,0,10
Oldsmobile,98 Royale Brougham,,11,10,0.00%,Nearly Unique,5,5,15
Oldsmobile,98 Starfire,,1,0,0.00%,Unique,5,0,5
Oldsmobile,98 Touring,,37,35,0.00%,Extremely Rare,5,30,40
Oldsmobile,Achieva,,13,10,0.00%,Nearly Unique,5,5,15
Oldsmobile,AK,,4,0,0.00%,Nearly Unique,5,0,5
Oldsmobile,Aurora,,15,15,0.00%,Nearly Unique,5,10,20
Oldsmobile,Bravada,,70,70,0.00%,Very Rare,5,65,75
Oldsmobile,Calais,,107,105,0.01%,Very Rare,25,80,130
Oldsmobile,Custom Cruiser,,12,10,0.00%,Nearly Unique,5,5,15
Oldsmobile,Cutlass,,2684,2680,0.17%,Scarce,25,2655,2705
Oldsmobile,Cutlass 442,,13,10,0.00%,Nearly Unique,5,5,15
Oldsmobile,Cutlass Brougham,,10,10,0.00%,Nearly Unique,5,5,15
Oldsmobile,Cutlass Calais,,8,5,0.00%,Nearly Unique,5,0,10
Oldsmobile,Cutlass Ciera,,643,640,0.04%,Very Scarce,25,615,665
Oldsmobile,Cutlass Ciera Brougham,,4,0,0.00%,Nearly Unique,5,0,5
Oldsmobile,Cutlass Cruiser,,3,0,0.00%,Nearly Unique,5,0,5
Oldsmobile,Cutlass Supreme,,360,360,0.02%,Rare,25,335,385
Oldsmobile,Delmont,,8,5,0.00%,Nearly Unique,5,0,10
Oldsmobile,Firenza,,17,15,0.00%,Nearly Unique,5,10,20
Oldsmobile,Hurst,,2,0,0.00%,Nearly Unique,5,0,5
Oldsmobile,Intrigue,,4,0,0.00%,Nearly Unique,5,0,5
Oldsmobile,LSS,,1,0,0.00%,Unique,5,0,5
Oldsmobile,Omega,,759,755,0.05%,Very Scarce,25,730,780
Oldsmobile,Omega Brougham,,2,0,0.00%,Nearly Unique,5,0,5
Oldsmobile,Regal,,63,60,0.00%,Very Rare,5,55,65
Oldsmobile,Regency,,522,520,0.03%,Very Scarce,25,495,545
Oldsmobile,Royale,,76,75,0.00%,Very Rare,5,70,80
Oldsmobile,Silhouette,,172,170,0.01%,Very Rare,25,145,195
Oldsmobile,Silhouette,,5,5,0.00%,Nearly Unique,5,0,10
Oldsmobile,Starfire,,18,15,0.00%,Nearly Unique,5,10,20
Oldsmobile,Toronado,,72,70,0.00%,Very Rare,5,65,75
Oldsmobile,Touring,,21,20,0.00%,Extremely Rare,5,15,25
Oldsmobile,Trofeo,,1,0,0.00%,Unique,5,0,5
Oldsmobile,,,89,85,0.01%,Very Rare,5,80,90
Opel,1.3,,2,0,0.00%,Nearly Unique,5,0,5
Opel,1.8,,2,0,0.00%,Nearly Unique,5,0,5
Opel,2,,2,0,0.00%,Nearly Unique,5,0,5
Opel,2.5,,1,0,0.00%,Unique,5,0,5
Opel,3,,1,0,0.00%,Unique,5,0,5
Opel,17,,2,0,0.00%,Nearly Unique,5,0,5
Opel,20,,21,20,0.00%,Extremely Rare,5,15,25
Opel,103,,3,0,0.00%,Nearly Unique,5,0,5
Opel,105,,1,0,0.00%,Unique,5,0,5
Opel,330,,5,5,0.00%,Nearly Unique,5,0,10
Opel,375,,6,5,0.00%,Nearly Unique,5,0,10
Opel,750,,1,0,0.00%,Unique,5,0,5
Opel,1000,,19,15,0.00%,Nearly Unique,5,10,20
Opel,1100,,64,60,0.00%,Very Rare,5,55,65
Opel,1200,,18,15,0.00%,Nearly Unique,5,10,20
Opel,1300,,3,0,0.00%,Nearly Unique,5,0,5
Opel,1500,,16,15,0.00%,Nearly Unique,5,10,20
Opel,1700,,473,470,0.03%,Rare,25,445,495
Opel,1709,,1,0,0.00%,Unique,5,0,5
Opel,1900,,323,320,0.02%,Rare,25,295,345
Opel,2000,,20,20,0.00%,Extremely Rare,5,15,25
Opel,3000,,1,0,0.00%,Unique,5,0,5
Opel,4060,,1,0,0.00%,Unique,5,0,5
Opel,18S,,1,0,0.00%,Unique,5,0,5
Opel,A,,2,0,0.00%,Nearly Unique,5,0,5
Opel,Adam,,20,20,0.00%,Extremely Rare,5,15,25
Opel,Admiral,,34,30,0.00%,Extremely Rare,5,25,35
Opel,Ag-Ld,,1,0,0.00%,Unique,5,0,5
Opel,Ascona,,4794,4790,0.31%,Uncommon,25,4765,4815
Opel,Astra,,864,860,0.05%,Very Scarce,25,835,885
Opel,Auto,,1,0,0.00%,Unique,5,0,5
Opel,Baravan,,1,0,0.00%,Unique,5,0,5
Opel,Berlina,,30,30,0.00%,Extremely Rare,5,25,35
Opel,Blitz,,58,55,0.00%,Very Rare,5,50,60
Opel,C 3,,1,0,0.00%,Unique,5,0,5
Opel,Calibra,,60,60,0.00%,Very Rare,5,55,65
Opel,Camion,,3,0,0.00%,Nearly Unique,5,0,5
Opel,Campo,,61,60,0.00%,Very Rare,5,55,65
Opel,Capitain,,247,245,0.02%,Rare,25,220,270
Opel,Caravan,,133,130,0.01%,Very Rare,25,105,155
Opel,Combo,,7142,7140,0.45%,Uncommon,100,7040,7240
Opel,Combo Van,,191,190,0.01%,Very Rare,25,165,215
Opel,Comfort,,1,0,0.00%,Unique,5,0,5
Opel,Commodore,,793,790,0.05%,Very Scarce,25,765,815
Opel,Corsa,,640,640,0.04%,Very Scarce,25,615,665
Opel,Corsica,,3,0,0.00%,Nearly Unique,5,0,5
Opel,Diplomat,,17,15,0.00%,Nearly Unique,5,10,20
Opel,Frontera,,144,140,0.01%,Very Rare,25,115,165
Opel,GLS,,3,0,0.00%,Nearly Unique,5,0,5
Opel,Gls 80,,1,0,0.00%,Unique,5,0,5
Opel,GSI,,7,5,0.00%,Nearly Unique,5,0,10
Opel,K 700,,1,0,0.00%,Unique,5,0,5
Opel,K 81 Tam,,1,0,0.00%,Unique,5,0,5
Opel,Kadett,,4761,4760,0.31%,Uncommon,25,4735,4785
Opel,Kadette,,53,50,0.00%,Very Rare,5,45,55
Opel,Lutz 3,,1,0,0.00%,Unique,5,0,5
Opel,Manta,,214,210,0.01%,Very Rare,25,185,235
Opel,Monterey,,135,135,0.01%,Very Rare,25,110,160
Opel,Monza,,114,110,0.01%,Very Rare,25,85,135
Opel,Olympia,,31,30,0.00%,Extremely Rare,5,25,35
Opel,Omega,,2943,2940,0.19%,Scarce,25,2915,2965
Opel,Pick,,12,10,0.00%,Nearly Unique,5,5,15
Opel,Reckord 1900,,1,0,0.00%,Unique,5,0,5
Opel,Record,,12,10,0.00%,Nearly Unique,5,5,15
Opel,Rekord,,15662,15660,1.02%,Common,100,15560,15760
Opel,Senator,,1308,1300,0.08%,Scarce,25,1275,1325
Opel,Sintra,,19,15,0.00%,Nearly Unique,5,10,20
Opel,Skoda 1700,,1,0,0.00%,Unique,5,0,5
Opel,TFR,,1,0,0.00%,Unique,5,0,5
Opel,Tigra,,29,25,0.00%,Extremely Rare,5,20,30
Opel,VAN,,2,0,0.00%,Nearly Unique,5,0,5
Opel,Vectra,,1866,1860,0.12%,Scarce,25,1835,1885
Opel,Wiblomate,,1,0,0.00%,Unique,5,0,5
Opel,Zafira,,20,20,0.00%,Extremely Rare,5,15,25
Opel,,,395,395,0.03%,Rare,25,370,420
Peugeot,3.6,,1,0,0.00%,Unique,5,0,5
Peugeot,20,,1,0,0.00%,Unique,5,0,5
Peugeot,50,,4,0,0.00%,Nearly Unique,5,0,5
Peugeot,80,,2,0,0.00%,Nearly Unique,5,0,5
Peugeot,104,,366,365,0.02%,Rare,25,340,390
Peugeot,106,,128,125,0.01%,Very Rare,25,100,150
Peugeot,125,,10,10,0.00%,Nearly Unique,5,5,15
Peugeot,150,,1,0,0.00%,Unique,5,0,5
Peugeot,201,,1,0,0.00%,Unique,5,0,5
Peugeot,202,,5,5,0.00%,Nearly Unique,5,0,10
Peugeot,203,,67,65,0.00%,Very Rare,5,60,70
Peugeot,204,,811,810,0.05%,Very Scarce,25,785,835
Peugeot,205,,869,865,0.06%,Very Scarce,25,840,890
Peugeot,206,,1003,1000,0.06%,Scarce,25,975,1025
Peugeot,207,,1,0,0.00%,Unique,5,0,5
Peugeot,230,,1,0,0.00%,Unique,5,0,5
Peugeot,280,,8,5,0.00%,Nearly Unique,5,0,10
Peugeot,290,,1,0,0.00%,Unique,5,0,5
Peugeot,304,,1247,1240,0.08%,Scarce,25,1215,1265
Peugeot,305,,1274,1270,0.08%,Scarce,25,1245,1295
Peugeot,306,,1292,1290,0.08%,Scarce,25,1265,1315
Peugeot,307,,3,0,0.00%,Nearly Unique,5,0,5
Peugeot,309,,411,410,0.03%,Rare,25,385,435
Peugeot,402,,3,0,0.00%,Nearly Unique,5,0,5
Peugeot,403,,909,905,0.06%,Very Scarce,25,880,930
Peugeot,404,,10343,10340,0.64%,Uncommon,100,10240,10440
Peugeot,405,,4458,4450,0.29%,Uncommon,25,4425,4475
Peugeot,406,,739,735,0.05%,Very Scarce,25,710,760
Peugeot,407,,1,0,0.00%,Unique,5,0,5
Peugeot,409,,1,0,0.00%,Unique,5,0,5
Peugeot,500,,4,0,0.00%,Nearly Unique,5,0,5
Peugeot,502,,2,0,0.00%,Nearly Unique,5,0,5
Peugeot,504,,19877,19870,1.28%,Common,100,19770,19970
Peugeot,505,,9198,9190,0.59%,Uncommon,100,9090,9290
Peugeot,506,,5,5,0.00%,Nearly Unique,5,0,10
Peugeot,508,,3,0,0.00%,Nearly Unique,5,0,5
Peugeot,604,,397,395,0.03%,Rare,25,370,420
Peugeot,605,,263,260,0.02%,Rare,25,235,285
Peugeot,607,,2,0,0.00%,Nearly Unique,5,0,5
Peugeot,806,,11,10,0.00%,Nearly Unique,5,5,15
Peugeot,888,,3,0,0.00%,Nearly Unique,5,0,5
Peugeot,1007,,1,0,0.00%,Unique,5,0,5
Peugeot,1400,,1,0,0.00%,Unique,5,0,5
Peugeot,A11,,3,0,0.00%,Nearly Unique,5,0,5
